"Frederiksberg";"Sverige";693
"Frederiksberg";"Tjekkiet";28
"Frederiksberg";"Tjekkoslovakiet (eks.)";2
"Frederiksberg";"Tyrkiet";392
"Frederiksberg";"Tyske Demokr.Rep";0
"Frederiksberg";"Tyskland";777
"Frederiksberg";"Ukraine";80
"Frederiksberg";"Ungarn";83
"Frederiksberg";"Vatikanstaten";0
"Frederiksberg";"Østrig";85
"Frederiksberg";"Europa uoplyst";0
"Frederiksberg";"Algeriet";12
"Frederiksberg";"Angola";2
"Frederiksberg";"Benin";2
"Frederiksberg";"Botswana";0
"Frederiksberg";"Burkina Faso";2
"Frederiksberg";"Burundi";3
"Frederiksberg";"Cameroun";12
"Frederiksberg";"Centralafrikanske Republik";0
"Frederiksberg";"Comorerne";0
"Frederiksberg";"Congo";4
"Frederiksberg";"Djibouti";0
"Frederiksberg";"Egypten";22
"Frederiksberg";"Elfenbenskysten";5
"Frederiksberg";"Eritrea";1
"Frederiksberg";"Etiopien";17
"Frederiksberg";"Gabon";0
"Frederiksberg";"Gambia";21
"Frederiksberg";"Ghana";15
"Frederiksberg";"Guinea";4
"Frederiksberg";"Guinea-Bissau";1
"Frederiksberg";"Kap Verde";0
"Frederiksberg";"Kenya";26
"Frederiksberg";"Lesotho";0
"Frederiksberg";"Liberia";1
"Frederiksberg";"Libyen";6
"Frederiksberg";"Madagaskar";4
"Frederiksberg";"Malawi";1
"Frederiksberg";"Mali";2
"Frederiksberg";"Marokko";104
"Frederiksberg";"Mauretanien";0
"Frederiksberg";"Mauritius";1
"Frederiksberg";"Mozambique";2
"Frederiksberg";"Namibia";1
"Frederiksberg";"Niger";0
"Frederiksberg";"Nigeria";20
"Frederiksberg";"Reunion";0
"Frederiksberg";"Rwanda";9
"Frederiksberg";"Sao Tome og Principe";0
"Frederiksberg";"Senegal";12
"Frederiksberg";"Seychellerne";0
"Frederiksberg";"Sierra Leone";9
"Frederiksberg";"Somalia";159
"Frederiksberg";"Spanske besiddelser i Afrika";0
"Frederiksberg";"St Helena";0
"Frederiksberg";"Sudan";5
"Frederiksberg";"Swaziland";0
"Frederiksberg";"Sydafrika";20
"Frederiksberg";"Sydvestafrika";0
"Frederiksberg";"Tanzania";15
"Frederiksberg";"Tchad";0
"Frederiksberg";"Togo";0
"Frederiksberg";"Tunesien";9
"Frederiksberg";"Uganda";28
"Frederiksberg";"Congo, Demokratiske Republik (tidl. Zaire)";2
"Frederiksberg";"Zambia";2
"Frederiksberg";"Zimbabwe";2
"Frederiksberg";"Ækvatorialguinea";0
"Frederiksberg";"Afrika uoplyst";0
"Frederiksberg";"Canada";197
"Frederiksberg";"USA";632
"Frederiksberg";"Nordamerika uoplyst";0
"Frederiksberg";"Antigua og Barbuda";0
"Frederiksberg";"Argentina";18
"Frederiksberg";"Aruba";0
"Frederiksberg";"Bahamas";0
"Frederiksberg";"Barbados";1
"Frederiksberg";"Belize";0
"Frederiksberg";"Bermuda";0
"Frederiksberg";"Bolivia";1
"Frederiksberg";"Brasilien";107
"Frederiksberg";"Britisk Vestindien uoplyst";0
"Frederiksberg";"Chile";39
"Frederiksberg";"Colombia";24
"Frederiksberg";"Costa Rica";4
"Frederiksberg";"Cuba";10
"Frederiksberg";"Curacao";0
"Frederiksberg";"Dominica";0
"Frederiksberg";"Dominikanske Republik";8
"Frederiksberg";"Ecuador";10
"Frederiksberg";"El Salvador";5
"Frederiksberg";"Falklandsøerne";0
"Frederiksberg";"Fransk Guyana";0
"Frederiksberg";"Fransk Vestindien uoplyst";0
"Frederiksberg";"Grenada";0
"Frederiksberg";"Guadeloupe";0
"Frederiksberg";"Guatemala";5
"Frederiksberg";"Guyana";0
"Frederiksberg";"Haiti";1
"Frederiksberg";"Nederlandske Antiller uoplyst";0
"Frederiksberg";"Honduras";3
"Frederiksberg";"Jamaica";5
"Frederiksberg";"Martinique";0
"Frederiksberg";"Mexico";51
"Frederiksberg";"Nauru";0
"Frederiksberg";"Nicaragua";3
"Frederiksberg";"Panama";1
"Frederiksberg";"Paraguay";0
"Frederiksberg";"Peru";25
"Frederiksberg";"Puerto Rico";0
"Frederiksberg";"St.Christopher og Nevis";0
"Frederiksberg";"St. Lucia";2
"Frederiksberg";"St.Vincent og Grenadinerne";0
"Frederiksberg";"Surinam";0
"Frederiksberg";"Trinidad og Tobago";2
"Frederiksberg";"Uruguay";4
"Frederiksberg";"Venezuela";16
"Frederiksberg";"Vestindiske Øer";0
"Frederiksberg";"Syd-og Mellemamerika uoplyst";0
"Frederiksberg";"Abu Dhabi";0
"Frederiksberg";"Afghanistan";64
"Frederiksberg";"Armenien";7
"Frederiksberg";"Aserbajdsjan";13
"Frederiksberg";"Bahrain";0
"Frederiksberg";"Bangladesh";19
"Frederiksberg";"Bhutan";1
"Frederiksberg";"Brunei";0
"Frederiksberg";"Cambodja";0
"Frederiksberg";"Dubai";0
"Frederiksberg";"Filippinerne";228
"Frederiksberg";"Forenede Arabiske Emirater";1
"Frederiksberg";"Georgien";6
"Frederiksberg";"Hongkong";0
"Frederiksberg";"Indien";411
"Frederiksberg";"Indokina";0
"Frederiksberg";"Indonesien";26
"Frederiksberg";"Irak";202
"Frederiksberg";"Iran";102
"Frederiksberg";"Israel";36
"Frederiksberg";"Japan";71
"Frederiksberg";"Jordan";53
"Frederiksberg";"Kasakhstan";5
"Frederiksberg";"Kina";282
"Frederiksberg";"Kirgisistan";0
"Frederiksberg";"Kuwait";1
"Frederiksberg";"Laos";1
"Frederiksberg";"Libanon";27
"Frederiksberg";"Macau";0
"Frederiksberg";"Malaysia";22
"Frederiksberg";"Maldiverne";1
"Frederiksberg";"Mellemøsten uoplyst";0
"Frederiksberg";"Mongoliet";4
